gene
Zm00001d014036
Zm00001d014052
Zm00001d014308
Zm00001d014357
Zm00001d014386
Zm00001d014426
Zm00001d014506
Zm00001d014523
Zm00001d014817
Zm00001d014818
Zm00001d014819
Zm00001d014820
Zm00001d014903
Zm00001d014906
Zm00001d014911
Zm00001d014918
Zm00001d015029
Zm00001d015033
Zm00001d015103
Zm00001d015256
Zm00001d015399
Zm00001d015609
Zm00001d015636
Zm00001d015637
Zm00001d015809
Zm00001d015818
Zm00001d015960
Zm00001d016301
Zm00001d016588
Zm00001d016720
Zm00001d016907
Zm00001d017036
Zm00001d017066
Zm00001d017149
Zm00001d017457
Zm00001d017546
Zm00001d017767
Zm00001d017785
Zm00001d017845
Zm00001d017989
Zm00001d018011
Zm00001d018013
Zm00001d018136
Zm00001d018286
Zm00001d018303
Zm00001d018382
Zm00001d018474
Zm00001d018554
Zm00001d018593
Zm00001d018594
Zm00001d018608
Zm00001d018654
Zm00001d018768
Zm00001d018791
Zm00001d019218
Zm00001d019463
Zm00001d019721
Zm00001d019985
Zm00001d020000
Zm00001d020414
Zm00001d020612
Zm00001d020697
Zm00001d020828
Zm00001d020966
Zm00001d021073
Zm00001d021131
Zm00001d021490
Zm00001d021646
Zm00001d022067
Zm00001d022117
Zm00001d022120
Zm00001d022153
Zm00001d022182
Zm00001d022291
Zm00001d022391
Zm00001d022431
Zm00001d022493
Zm00001d022496
Zm00001d022529
Zm00001d022575
Zm00001d022594
Zm00001d022615
Zm00001d023238
Zm00001d023270
Zm00001d023351
Zm00001d023404
Zm00001d023410
Zm00001d023538
Zm00001d023573
Zm00001d023815
Zm00001d023918
Zm00001d023984
Zm00001d024117
Zm00001d024343
Zm00001d024528
Zm00001d024529
Zm00001d024723
Zm00001d024961
Zm00001d024962
Zm00001d024967
Zm00001d025183
Zm00001d025213
Zm00001d025343
Zm00001d025459
Zm00001d025632
Zm00001d025636
Zm00001d025670
Zm00001d025734
Zm00001d025818
Zm00001d026062
Zm00001d026133
Zm00001d026134
Zm00001d026549
Zm00001d026559
Zm00001d027386
Zm00001d027445
Zm00001d027810
Zm00001d027887
Zm00001d027888
Zm00001d027916
Zm00001d028367
Zm00001d028368
Zm00001d028470
Zm00001d028482
Zm00001d028505
Zm00001d028512
Zm00001d028698
Zm00001d028731
Zm00001d028746
Zm00001d028795
Zm00001d028868
Zm00001d029038
Zm00001d029136
Zm00001d029140
Zm00001d029209
Zm00001d029211
Zm00001d029232
Zm00001d029397
Zm00001d029412
Zm00001d029443
Zm00001d029684
Zm00001d029874
Zm00001d029908
Zm00001d029955
Zm00001d029979
Zm00001d030117
Zm00001d030131
Zm00001d030412
Zm00001d030523
Zm00001d030927
Zm00001d031053
Zm00001d031066
Zm00001d031412
Zm00001d031653
Zm00001d031777
Zm00001d031780
Zm00001d031811
Zm00001d031813
Zm00001d031814
Zm00001d031815
Zm00001d031855
Zm00001d031963
Zm00001d032238
Zm00001d032539
Zm00001d032540
Zm00001d032703
Zm00001d032730
Zm00001d032788
Zm00001d032888
Zm00001d032907
Zm00001d032973
Zm00001d033056
Zm00001d033079
Zm00001d033187
Zm00001d033254
Zm00001d033256
Zm00001d033300
Zm00001d033522
Zm00001d033566
Zm00001d033645
Zm00001d033670
Zm00001d033683
Zm00001d033807
Zm00001d033915
Zm00001d034340
Zm00001d034518
Zm00001d034875
Zm00001d034917
Zm00001d035004
Zm00001d035030
Zm00001d035056
Zm00001d035063
Zm00001d035070
Zm00001d035180
Zm00001d035638
Zm00001d035640
Zm00001d035813
Zm00001d035871
Zm00001d036107
Zm00001d036175
Zm00001d036256
Zm00001d036631
Zm00001d036718
Zm00001d036770
Zm00001d036773
Zm00001d036877
Zm00001d036978
Zm00001d037056
Zm00001d037099
Zm00001d037115
Zm00001d037139
Zm00001d037223
Zm00001d037332
Zm00001d037336
Zm00001d037437
Zm00001d037643
Zm00001d037680
Zm00001d037681
Zm00001d037900
Zm00001d037946
Zm00001d038077
Zm00001d038167
Zm00001d038211
Zm00001d038307
Zm00001d038411
Zm00001d038540
Zm00001d038726
Zm00001d038779
Zm00001d038824
Zm00001d038837
Zm00001d038891
Zm00001d038936
Zm00001d038959
Zm00001d039087
Zm00001d039088
Zm00001d039153
Zm00001d039195
Zm00001d039274
Zm00001d039416
Zm00001d039542
Zm00001d039670
Zm00001d039701
Zm00001d039920
Zm00001d039921
Zm00001d039923
Zm00001d039953
Zm00001d040058
Zm00001d040076
Zm00001d040094
Zm00001d040239
Zm00001d040398
Zm00001d040550
Zm00001d040671
Zm00001d040901
Zm00001d040916
Zm00001d040981
Zm00001d041481
Zm00001d041624
Zm00001d041962
Zm00001d042057
Zm00001d042105
Zm00001d042152
Zm00001d042153
Zm00001d042183
Zm00001d042486
Zm00001d042595
Zm00001d042662
Zm00001d042763
Zm00001d042870
Zm00001d042876
Zm00001d042883
Zm00001d043207
Zm00001d043228
Zm00001d043291
Zm00001d043376
Zm00001d043401
Zm00001d043458
Zm00001d043484
Zm00001d043527
Zm00001d043579
Zm00001d043621
Zm00001d043652
Zm00001d043680
Zm00001d043770
Zm00001d043771
Zm00001d043851
Zm00001d043853
Zm00001d043881
Zm00001d044016
Zm00001d044052
Zm00001d044053
Zm00001d044111
Zm00001d044521
Zm00001d044704
Zm00001d044821
Zm00001d044947
Zm00001d045041
Zm00001d045224
Zm00001d045295
Zm00001d045324
Zm00001d045404
Zm00001d045647
Zm00001d045757
Zm00001d045910
Zm00001d046016
Zm00001d046049
Zm00001d046254
Zm00001d046465
Zm00001d046508
Zm00001d046535
Zm00001d046593
Zm00001d046642
Zm00001d046915
Zm00001d046972
Zm00001d047447
Zm00001d047457
Zm00001d047620
Zm00001d047663
Zm00001d047763
Zm00001d048077
Zm00001d048258
Zm00001d048721
Zm00001d048742
Zm00001d048841
Zm00001d048970
Zm00001d049024
Zm00001d049076
Zm00001d049154
Zm00001d049505
Zm00001d049594
Zm00001d049734
Zm00001d049813
Zm00001d050008
Zm00001d050089
Zm00001d050219
Zm00001d050470
Zm00001d050694
Zm00001d050917
Zm00001d051063
Zm00001d051110
Zm00001d051380
Zm00001d051418
Zm00001d051419
Zm00001d051490
Zm00001d051561
Zm00001d051791
Zm00001d051836
Zm00001d051923
Zm00001d051974
Zm00001d052028
Zm00001d052266
Zm00001d052378
Zm00001d052399
Zm00001d052403
Zm00001d052481
Zm00001d052485
Zm00001d052616
Zm00001d052810
Zm00001d052875
Zm00001d052923
Zm00001d053009
Zm00001d053024
Zm00001d053094
Zm00001d053101
Zm00001d053127
Zm00001d053145
Zm00001d053174
Zm00001d053247
Zm00001d053252
Zm00001d053812
Zm00001d053853
Zm00001d053935
Zm00001d053957
